ZIP,LOT AREA MEASUREMENT,lat,lng
70820,0.24,30.35134,-91.13265
70817,0.26,30.35134,-90.98984
70817,0.24,30.35134,-90.99378
70810,0.44,30.35134,-91.04791
70810,0.26,30.35134,-91.07986
70810,0.15,30.35134,-91.11889
70810,1.43,30.35134,-91.08072
70810,0.18,30.35135,-91.12816
70810,0.2,30.35135,-91.12674
70810,0.2,30.35135,-91.11415
70810,0.11,30.35135,-91.11989
70810,3.97,30.35135,-91.06914
70810,0.28,30.35135,-91.0635
70817,4.43,30.35135,-90.95548
70810,0.19,30.35136,-91.12133
70810,4.47,30.35137,-91.0923
70810,0.22,30.35137,-91.13122
70810,0.13,30.35137,-91.12211
70810,0.29,30.35137,-91.0624
70810,0.42,30.35137,-91.06528
70810,0.13,30.35137,-91.12311
70817,0.17,30.35137,-90.98812
70817,0.22,30.35137,-90.99463
70810,0.34,30.35137,-91.07711
70810,0.18,30.35137,-91.12735
70810,1.69,30.35137,-91.08806
70817,13.28,30.35138,-90.97307
70810,0.38,30.35138,-91.06642
70810,0.34,30.35138,-91.09366
70810,0.73,30.35138,-91.03585
70817,0.22,30.35139,-90.98738
70817,0.22,30.35139,-90.99554
70817,0.35,30.35139,-90.99297
70810,10.01,30.35139,-91.0451
70810,0.19,30.35139,-91.13039
70810,0.19,30.3514,-91.12016
70810,0.21,30.3514,-91.12569
70817,0.3,30.3514,-90.99053
70817,0.27,30.3514,-90.98771
70810,0.18,30.3514,-91.12656
70810,1.95,30.3514,-91.02663
70817,0.32,30.3514,-90.99638
70810,0.2,30.3514,-91.11355
70817,0.33,30.35141,-90.97996
70810,0.16,30.35141,-91.12438
70810,0.13,30.35142,-91.1222
70810,0.19,30.35142,-91.12879
70810,1.97,30.35142,-91.05915
70817,0.17,30.35142,-90.98591
70810,0.13,30.35143,-91.12321
70810,1,30.35143,-91.02468
70810,0.28,30.35143,-91.06292
70810,0.28,30.35143,-91.06412
70810,0.21,30.35144,-91.04869
70817,0.25,30.35144,-90.90075
70810,0.13,30.35144,-91.12234
70817,0.46,30.35144,-90.97917
70810,0.19,30.35144,-91.12148
70817,0.22,30.35144,-90.98997
70810,0.23,30.35144,-91.13107
70810,1.15,30.35145,-91.10122
70817,0.64,30.35145,-90.92367
70817,0.22,30.35145,-90.99447
70817,0.26,30.35145,-90.99208
70810,0.15,30.35145,-91.09913
70817,0.23,30.35145,-90.9936
70810,0.75,30.35145,-91.05064
70817,0.19,30.35146,-90.99127
70810,0.32,30.35146,-91.04588
70817,0.22,30.35146,-90.98879
70810,0.47,30.35146,-91.06554
70817,7.82,30.35146,-90.94921
70809,2.65,30.35146,-91.02021
70820,0.3,30.35146,-91.13252
70810,0.33,30.35146,-91.04699
70810,0.3,30.35146,-91.0962
70810,0.12,30.35146,-91.11922
70817,2.91,30.35146,-90.92901
70817,0.19,30.35147,-90.98149
70810,0.18,30.35147,-91.11404
70810,0.14,30.35148,-91.1183
70810,0.19,30.35148,-91.12799
70817,10.9,30.35148,-90.94191
70810,0.18,30.35148,-91.12717
70810,0.18,30.35148,-91.04925
70810,0.2,30.35149,-91.07816
70810,0.21,30.35149,-91.1286
70810,0.22,30.35149,-91.07816
70810,0.33,30.35149,-91.0369
70810,1.43,30.35149,-91.05394
70810,0.5,30.35149,-91.05148
70817,2.85,30.35149,-90.93116
70810,0.13,30.3515,-91.12331
70810,0.83,30.3515,-91.11276
70810,0.35,30.3515,-91.07765
70810,0.23,30.3515,-91.07914
70810,0.6,30.3515,-91.06446
70810,0.56,30.3515,-91.08241
70817,1.32,30.3515,-90.96425
70817,5.09,30.3515,-90.91127
70810,0.3,30.35151,-91.04648
70810,0.09,30.35151,-91.11854
70810,0.07,30.35151,-91.11933
70817,2.96,30.35151,-90.93059
70810,0.15,30.35152,-91.12452
70810,0.24,30.35152,-91.03909
70810,0.03,30.35152,-91.09762
70817,0.22,30.35152,-90.99532
70817,0.22,30.35152,-90.98823
70810,0.13,30.35153,-91.12241
70817,0.24,30.35153,-90.99616
70810,0.29,30.35153,-91.09405
70817,0.2,30.35153,-90.98605
70810,0.15,30.35153,-91.12008
70810,0.19,30.35153,-91.12164
70810,0.17,30.35153,-91.11344
70817,0.27,30.35153,-90.9923
70810,0.09,30.35153,-91.11841
70810,0.28,30.35154,-91.07974
70820,31.85,30.35154,-91.19483
70817,0.28,30.35154,-90.99109
70810,0.32,30.35154,-91.09716
70817,0.53,30.35154,-90.92446
70810,0.2,30.35154,-91.12638
70810,0.55,30.35154,-91.09814
70810,0.18,30.35154,-91.13023
70810,0.27,30.35154,-91.12554
70810,0.52,30.35155,-91.03717
70810,0.24,30.35155,-91.09896
70810,2.2,30.35155,-91.10064
70810,0.21,30.35156,-91.12944
70809,0.87,30.35156,-91.02187
70810,0.13,30.35156,-91.12342
70810,0.19,30.35156,-91.12782
70810,3.18,30.35156,-91.0839
70809,2.65,30.35157,-91.02005
70809,2.65,30.35157,-91.02005
70817,0.23,30.35157,-90.99342
70810,0.31,30.35157,-91.08039
70810,0.31,30.35157,-91.09428
70810,0.43,30.35157,-91.04837
70810,0.1,30.35158,-91.03625
70817,0.26,30.35158,-90.99005
70810,0.22,30.35158,-91.03625
70810,0.29,30.35158,-91.06222
70817,3.4,30.35158,-90.92652
70810,2.85,30.35158,-91.03625
70810,2.64,30.35158,-91.03625
70810,2.11,30.35158,-91.03625
70810,0.07,30.35159,-91.11949
70810,0.19,30.35159,-91.13005
70810,0.26,30.35159,-91.07866
70817,0.22,30.35159,-90.99425
70809,0.91,30.3516,-91.02262
70817,1.87,30.3516,-90.90212
70810,0.42,30.3516,-91.08001
70810,0.13,30.3516,-91.12253
70810,0.07,30.3516,-91.11942
70817,4.25,30.3516,-90.92741
70810,1.09,30.35161,-91.06732
70810,0.25,30.35161,-91.13087
70810,0.39,30.35161,-91.06616
70810,0.19,30.35161,-91.12177
70810,0.09,30.35161,-91.11858
70817,4.75,30.35161,-90.91256
70810,0.34,30.35162,-91.07703
70810,0.28,30.35162,-91.06341
70817,3.09,30.35162,-90.93434
70817,0.22,30.35162,-90.90084
70809,2.65,30.35162,-91.01988
70810,0.25,30.35162,-91.064
70817,0.33,30.35162,-90.97939
70810,0.18,30.35162,-91.04916
70810,0.37,30.35163,-91.04775
70810,0.2,30.35163,-91.12699
70810,0.07,30.35163,-91.11957
70810,0.13,30.35163,-91.12352
70809,2.65,30.35163,-91.01999
70817,0.2,30.35163,-90.98151
70817,0.38,30.35163,-90.9809
70817,0.22,30.35164,-90.99513
70817,0.21,30.35164,-90.98624
70810,0.25,30.35164,-91.09603
70810,3.15,30.35164,-91.04234
70817,0.24,30.35164,-90.99596
70810,0.28,30.35164,-91.06278
70810,0.13,30.35164,-91.11132
70810,0.21,30.35165,-91.12615
70820,0.22,30.35165,-91.1328
70810,0.13,30.35165,-91.12263
70810,0.27,30.35165,-91.12062
70820,0.22,30.35165,-91.13217
70810,0.19,30.35165,-91.12924
70810,0.31,30.35166,-91.04686
70810,0.24,30.35166,-91.09455
70810,0.18,30.35166,-91.11396
70810,0.15,30.35166,-91.11869
70810,0.22,30.35166,-91.11329
70810,1.1,30.35166,-91.06847
70809,2.65,30.35167,-91.02057
70810,1.5,30.35167,-91.02704
70817,0.25,30.35168,-90.97956
70817,0.22,30.35168,-90.98879
70810,0.19,30.35168,-91.11998
70817,0.24,30.35168,-90.99018
70810,0.19,30.35169,-91.12844
70810,0.42,30.35169,-91.06472
70817,0.33,30.35169,-90.99252
70810,0.11,30.35169,-91.11968
70817,1.55,30.35169,-90.92691
70817,2,30.3517,-90.93361
70817,0.3,30.3517,-90.99323
70817,0.22,30.3517,-90.99409
70810,0.24,30.3517,-91.079
70817,0.29,30.3517,-90.98908
70810,0.13,30.3517,-91.12362
70809,2.65,30.35171,-91.0205
70810,0.29,30.35171,-91.04634
70817,8.44,30.35171,-90.95032
70817,1.26,30.35171,-90.91494
70809,2.65,30.35171,-91.0205
70810,3.8,30.35171,-91.04126
70817,3.03,30.35171,-90.92844
70817,3.2,30.35171,-90.92957
70810,0.19,30.35172,-91.12194
70810,0.18,30.35172,-91.12763
70810,0.23,30.35172,-91.13073
70809,2.65,30.35172,-91.02054
70817,0.18,30.35172,-90.98664
70810,0.32,30.35172,-91.04574
70817,3.04,30.35172,-90.93007
70817,3,30.35172,-90.92797
70817,0.18,30.35173,-90.9868
70810,11.93,30.35173,-91.07587
70810,0.34,30.35173,-91.07747
70810,0.21,30.35173,-91.1208
70810,0.25,30.35173,-91.0948
70820,0.22,30.35174,-91.13201
70817,0.22,30.35174,-90.98649
70810,0.13,30.35174,-91.12271
70810,0.57,30.35174,-91.09779
70809,2.65,30.35175,-91.0204
70809,2.65,30.35175,-91.0204
70810,0.19,30.35175,-91.078
70817,0.22,30.35175,-90.99497
70810,0.33,30.35175,-91.04758
70817,0.68,30.35175,-90.92362
70810,0.24,30.35176,-91.09585
70817,0.43,30.35176,-90.90089
70817,0.24,30.35176,-90.9958
70810,0.22,30.35176,-91.12681
70817,0.16,30.35176,-90.99668
70810,0.13,30.35176,-91.12284
70810,0.5,30.35177,-91.09965
70817,0.43,30.35177,-90.99185
70820,0.2,30.35177,-91.13297
70817,4.49,30.35177,-91.00181
70810,0.19,30.35177,-91.04907
70810,0.18,30.35178,-91.12909
70810,3.02,30.35178,-91.03846
70809,2.65,30.35178,-91.02033
70817,0.16,30.35178,-90.98717
70810,0.27,30.35179,-91.09826
70817,0.23,30.35179,-90.97977
70817,0.18,30.35179,-90.98702
70810,0.37,30.35179,-91.06494
70810,0.76,30.35179,-91.05051
70810,0.24,30.3518,-91.09506
70810,0.25,30.3518,-91.13051
70810,0.19,30.3518,-91.12827
70810,0.2,30.3518,-91.11392
70810,0.33,30.3518,-91.07678
70817,0.22,30.3518,-90.99391
70810,1.19,30.35181,-91.03528
70810,0.18,30.35181,-91.12745
70810,0.13,30.35181,-91.12369
70810,0.19,30.35181,-91.12208
70817,0.36,30.35182,-90.98096
70810,0.21,30.35182,-91.12097
70817,0.18,30.35182,-90.98735
70809,0.89,30.35182,-91.02147
70817,0.18,30.35182,-90.98755
70820,26.25,30.35182,-91.19264
70810,0.28,30.35182,-91.06208
70810,3.01,30.35182,-91.04951
70810,0.27,30.35183,-91.06271
70810,0.27,30.35183,-91.11988
70810,0.22,30.35183,-91.12969
70817,0.14,30.35183,-90.99655
70810,0.28,30.35183,-91.06322
70817,0.19,30.35183,-90.98157
70810,0.72,30.35183,-91.0511
70810,1.64,30.35184,-91.02533
70810,1.64,30.35184,-91.02533
70810,1.64,30.35184,-91.02533
70810,1.64,30.35184,-91.02533
70810,1.64,30.35184,-91.02533
70810,0.21,30.35184,-91.11318
70810,0.23,30.35184,-91.12603
70810,1.64,30.35184,-91.02533
70810,1.64,30.35184,-91.02533
70810,0.11,30.35184,-91.11808
70810,1.64,30.35184,-91.02533
70810,1.64,30.35184,-91.02533
70810,1.64,30.35184,-91.02533
70820,0.21,30.35185,-91.13182
70810,0.26,30.35185,-91.0638
70817,0.02,30.35185,-90.99715
70817,0.22,30.35185,-90.99484
70810,0.25,30.35185,-91.12657
70810,0.12,30.35185,-91.11898
70810,2.1,30.35185,-91.08923
70810,1.15,30.35186,-91.10005
70810,0.4,30.35186,-91.06615
70810,2.5,30.35186,-91.05853
70810,0.56,30.35186,-91.0822
70817,1.62,30.35186,-90.99076
70810,3.04,30.35186,-91.0429
70810,0.24,30.35187,-91.0953
70810,0.06,30.35187,-91.12494
70817,0.23,30.35187,-90.9956
70810,0.06,30.35187,-91.12494
70810,0.06,30.35187,-91.12494
70810,0.13,30.35187,-91.12292
70810,0.34,30.35188,-91.07851
70817,4.49,30.35188,-91.00238
70817,0.17,30.35188,-90.98772
70810,0.07,30.35188,-91.11819
70817,0.25,30.35189,-90.98
70810,0.24,30.35189,-91.09559
70810,0.29,30.35189,-91.04667
70810,2.97,30.35189,-91.05544
70810,0.07,30.3519,-91.11909
70810,0.19,30.3519,-91.1281
70810,0.3,30.3519,-91.09709
70817,0.57,30.3519,-90.92438
70810,0.13,30.3519,-91.12378
70817,0.9,30.3519,-90.9022
70809,9.67,30.3519,-91.01939
70810,0.2,30.3519,-91.12893
70810,0.18,30.35191,-91.04869
70810,0.23,30.35191,-91.07887
70810,0.45,30.35191,-91.08041
70817,0.22,30.35191,-90.9937
70817,0.17,30.35191,-90.98791
70810,0.13,30.35191,-91.12304
70817,0.14,30.35192,-90.99643
70810,0.07,30.35192,-91.11828
70810,0.19,30.35192,-91.12225
70810,0.2,30.35192,-91.12112
70820,0.22,30.35193,-91.1331
70810,0.2,30.35193,-91.12729
70810,0.08,30.35193,-91.11921
70810,0.17,30.35193,-91.11387
70810,0.28,30.35193,-91.09174
70810,0.25,30.35194,-91.07943
70817,0.18,30.35194,-90.98809
70810,0.17,30.35195,-91.1204
70810,0.13,30.35195,-91.12389
70810,0.07,30.35195,-91.11836
70810,1.25,30.35195,-91.06696
70810,0.29,30.35195,-91.04627
70810,0.22,30.35195,-91.13034
70810,0.2,30.35196,-91.12949
70810,0.35,30.35196,-91.07737
70817,0.22,30.35196,-90.99456
70817,0.35,30.35196,-90.98019
70810,5.53,30.35196,-91.1153
70817,4.49,30.35196,-91.00099
70817,0.28,30.35196,-90.99287
70817,0.24,30.35197,-90.99544
70820,0.18,30.35197,-91.13169
70820,0.22,30.35197,-91.13244
70810,0.18,30.35198,-91.1279
70810,0.07,30.35198,-91.11925
70810,0.31,30.35198,-91.04745
70809,2.33,30.35198,-91.02068
70810,0.3,30.35198,-91.09818
70810,0.38,30.35198,-91.04548
70810,0.06,30.35199,-91.1253
70810,0.13,30.35199,-91.12313
70817,0.17,30.35199,-90.98826
70810,0.06,30.35199,-91.1253
70817,0.19,30.35199,-90.98147
70810,0.06,30.35199,-91.1253
70810,0.06,30.35199,-91.1253
70810,0.1,30.352,-91.12051
70817,2.45,30.352,-90.99912
70810,0.12,30.35201,-91.11847
70817,0.57,30.35201,-90.99168
70810,0.19,30.35201,-91.12238
70810,0.19,30.35201,-91.1213
70817,0.84,30.35201,-90.96429
70810,0.33,30.35201,-91.07667
70817,0.14,30.35201,-90.9963
70810,0.17,30.35201,-91.04885
70810,0.07,30.35202,-91.11934
70810,0.25,30.35203,-91.13015
70810,0.26,30.35203,-91.06369
70810,0.18,30.35203,-91.12876
70810,0.18,30.35203,-91.1271
70810,0.32,30.35203,-91.09874
70810,0.13,30.35203,-91.12397
70810,0.1,30.35204,-91.12067
70810,0.27,30.35204,-91.06309
70810,0.18,30.35204,-91.04789
70810,0.34,30.35204,-91.09938
70810,0.3,30.35204,-91.12633
70817,0.19,30.35204,-90.99716
70810,0.1,30.35204,-91.12059
70810,0.3,30.35205,-91.06194
70817,0.18,30.35205,-90.98842
70817,0.27,30.35205,-90.99353
70810,0.3,30.35205,-91.06414
70817,0.61,30.35205,-90.92353
70817,0.12,30.35205,-90.99113
70810,0.34,30.35205,-91.09905
70810,0.12,30.35206,-91.11946
70810,0.41,30.35206,-91.06522
70810,0.13,30.35206,-91.12323
70820,22.45,30.35207,-91.20716
70810,0.28,30.35207,-91.0626
70817,0.22,30.35207,-90.99269
70817,0.18,30.35207,-90.98862
70810,0.19,30.35207,-91.12934
70817,9.98,30.35207,-90.9514
70810,0.44,30.35207,-91.06601
70817,16.97,30.35207,-90.9669
70820,0.22,30.35207,-91.13156
70810,3.13,30.35207,-91.02437
70820,0.21,30.35208,-91.13228
70817,9.04,30.35208,-90.94782
70810,0.27,30.35208,-91.04844
70810,0.13,30.35209,-91.12408
70817,0.22,30.35209,-90.99439
70810,0.12,30.35209,-91.11792
70810,0.25,30.3521,-91.07989
70810,0.17,30.3521,-91.1137
70810,2.22,30.3521,-91.11701
70817,0.14,30.3521,-90.99618
70810,0.19,30.3521,-91.12144
70810,0.19,30.35211,-91.12255
70810,0.28,30.35211,-91.04652
70820,19.89,30.35211,-91.19042
70817,0.15,30.35211,-90.99705
70810,0.86,30.35211,-91.06851
70810,0.24,30.35211,-91.09693
70817,0.17,30.35211,-90.90093
70809,2.33,30.35212,-91.02054
70809,2.33,30.35212,-91.02054
70810,0.22,30.35212,-91.049
70817,0.17,30.35212,-90.98896
70809,2.33,30.35212,-91.02054
70810,0.18,30.35212,-91.12773
70809,2.33,30.35212,-91.02054
70817,0.17,30.35212,-90.9888
70809,2.33,30.35212,-91.02054
70810,0.1,30.35212,-91.12076
70810,0.23,30.35212,-91.07875
70810,0.06,30.35213,-91.12552
70810,0.06,30.35213,-91.12552
70810,0.61,30.35213,-91.12493
70810,0.06,30.35213,-91.12552
70810,0.06,30.35213,-91.12552
70810,0.61,30.35213,-91.12493
70817,31.33,30.35213,-90.96189
70810,1.75,30.35213,-91.05326
70810,0.19,30.35214,-91.12857
70817,0.19,30.35214,-90.98138
70810,0.25,30.35214,-91.11968
70810,0.28,30.35214,-91.09193
70810,0.08,30.35214,-91.11803
70810,0.13,30.35215,-91.12331
70810,0.18,30.35215,-91.04801
70810,0.25,30.35215,-91.07938
70817,0.14,30.35215,-90.99605
70810,0.13,30.35216,-91.12417
70810,0.25,30.35216,-91.08039
70809,31.97,30.35216,-91.01545
70809,19.46,30.35216,-91.01545
70817,4.49,30.35216,-91.00131
70810,0.1,30.35216,-91.11879
70809,2.68,30.35216,-91.01545
70809,3.48,30.35216,-91.01545
70810,5.49,30.35216,-91.08099
70810,0.1,30.35217,-91.12084
70817,1.51,30.35217,-90.97834
70810,0.32,30.35217,-91.04731
70809,2.33,30.35217,-91.02061
70810,0.2,30.35217,-91.127
70820,0.19,30.35217,-91.13139
70820,0.2,30.35217,-91.13214
70817,0.25,30.35217,-90.99527
70810,0.21,30.35218,-91.12919
70810,0.32,30.35218,-91.06436
70810,0.15,30.35218,-91.12436
70810,0.33,30.35218,-91.07726
70810,0.23,30.35218,-91.12997
70810,0.08,30.35218,-91.11811
70820,0.27,30.35219,-91.13367
70820,2.98,30.35219,-91.20776
70810,5.2,30.35219,-91.02761
70817,0.17,30.35219,-90.90158
70817,0.09,30.3522,-90.99124
70810,0.19,30.3522,-91.12269
70820,0.23,30.3522,-91.13299
70810,0.35,30.3522,-91.04602
70810,0.19,30.3522,-91.12343
70810,0.2,30.3522,-91.12161
70810,0.38,30.3522,-91.09758
70817,13.22,30.3522,-90.94037
70810,4.2,30.35221,-91.08625
70810,2.41,30.35221,-91.08625
70817,0.63,30.35221,-90.98956
70810,0.07,30.35221,-91.11889
70810,0.29,30.35222,-91.06187
70817,0.53,30.35222,-90.92428
70817,0.22,30.35222,-90.99252
70817,0.23,30.35222,-90.99507
70817,0.15,30.35222,-90.99692
70810,0.32,30.35222,-91.0766
70817,27.44,30.35222,-90.96504
70810,0.08,30.35222,-91.11819
70817,0.29,30.35223,-90.98938
70817,0.19,30.35223,-90.98914
70817,0.22,30.35223,-90.99425
70817,2.94,30.35223,-90.91498
70810,0.37,30.35224,-91.09817
70810,0.27,30.35224,-91.06295
70817,0.15,30.35224,-90.99591
70810,0.34,30.35224,-91.10004
70820,0.2,30.35225,-91.13121
70817,0.31,30.35225,-90.99176
70810,0.2,30.35225,-91.12753
70810,0.18,30.35225,-91.12838
70810,0.15,30.35225,-91.12446
70810,2.02,30.35226,-91.05634
70810,0.31,30.35226,-91.121
70810,0.34,30.35226,-91.09119
70817,0.15,30.35227,-90.99677
70810,0.25,30.35227,-91.1298
70810,0.18,30.35227,-91.04813
70810,0.46,30.35227,-91.06575
70817,0.2,30.35227,-90.90104
70810,4.46,30.35227,-91.05272
70810,0.14,30.35227,-91.11831
70810,1.02,30.35228,-91.06898
70817,0.23,30.35228,-90.99308
70820,0.17,30.35228,-91.13197
70817,0.83,30.35228,-90.96308
70817,0.26,30.35228,-90.90177
70817,61.6,30.35228,-90.96957
70817,0.19,30.35229,-90.98374
70810,1.27,30.35229,-91.06707
70810,0.28,30.35229,-91.06245
70810,0.07,30.35229,-91.11906
70810,1.91,30.35229,-91.08531
70810,4.17,30.35229,-91.08531
70810,0.18,30.3523,-91.12174
70810,0.28,30.3523,-91.09211
70810,0.28,30.3523,-91.04518
70817,0.25,30.3523,-90.98117
70810,0.24,30.35231,-91.07976
70810,0.13,30.35231,-91.12456
70810,17.59,30.35231,-91.10974
70810,0.24,30.35231,-91.09673
70810,0.06,30.35232,-91.12581
70810,0.06,30.35232,-91.12581
70810,0.06,30.35232,-91.12581
70817,0.22,30.35232,-90.99409
70810,0.06,30.35232,-91.12581
70810,0.19,30.35232,-91.129
70810,0.08,30.35232,-91.11896
70810,0.07,30.35233,-91.11914
70817,0.23,30.35233,-90.99489
70810,0.21,30.35233,-91.12286
70817,0.15,30.35233,-90.99579
70820,0.21,30.35233,-91.13178
70810,0.24,30.35234,-91.07865
70817,2.43,30.35234,-91.00242
70817,0.32,30.35234,-90.99232
70810,0.2,30.35234,-91.12119
70817,0.06,30.35234,-90.99098
70810,0.21,30.35234,-91.11967
70810,0.5,30.35235,-91.0778
70810,0.35,30.35235,-91.0771
70817,0.18,30.35235,-90.98395
70817,0.18,30.35235,-90.97999
70810,0.22,30.35235,-91.12679
70810,0.18,30.35235,-91.1282
70817,0.55,30.35235,-90.92344
70817,0.15,30.35236,-90.99666
70810,0.23,30.35236,-91.08032
70817,0.24,30.35236,-90.98349
70810,0.24,30.35236,-91.12965
70810,0.24,30.35236,-91.07925
70820,0.21,30.35236,-91.1318
70817,0.08,30.35237,-90.99138
70810,0.33,30.35237,-91.04711
70810,0.29,30.35237,-91.065
70810,0.13,30.35237,-91.12466
70820,0.19,30.35237,-91.13111
70817,0.14,30.35237,-90.98016
70817,0.46,30.35237,-90.99199
70820,0.21,30.35237,-91.13183
70817,0.18,30.35238,-90.98411
70810,0.11,30.35238,-91.11925
70817,0.18,30.35238,-90.98432
70810,0.5,30.35238,-91.07816
70810,0.18,30.35239,-91.04825
70810,0.37,30.35239,-91.06451
70817,2.82,30.35239,-91.00146
70810,0.19,30.35239,-91.12194
70810,0.97,30.35239,-91.08188
70820,0.21,30.35239,-91.13182
70810,0.34,30.3524,-91.04645
70810,0.19,30.3524,-91.12375
70817,0.15,30.3524,-90.99566
70817,0.22,30.3524,-90.98794
70810,0.26,30.3524,-91.12736
70817,36.75,30.3524,-90.92544
70817,0.18,30.35241,-90.98452
70810,0.11,30.35241,-91.11771
70810,0.28,30.35242,-91.06345
70810,0.28,30.35242,-91.09232
70810,0.19,30.35243,-91.12302
70810,0.22,30.35243,-91.0997
70817,0.22,30.35243,-90.98812
70820,0.24,30.35243,-91.13411
70817,0.22,30.35243,-90.98492
70810,1.53,30.35243,-91.04307
70810,0.21,30.35243,-91.12133
70810,0.19,30.35243,-91.1288
70817,0.24,30.35243,-90.90102
70810,0.16,30.35244,-91.11869
70810,0.12,30.35244,-91.12476
70810,2.39,30.35244,-91.08704
70820,0.22,30.35244,-91.13274
70817,0.14,30.35244,-90.98041
70817,0.21,30.35244,-90.99325
70817,0.06,30.35244,-90.99079
70817,0.15,30.35244,-90.99652
70810,0.07,30.35245,-91.11783
70810,0.3,30.35245,-91.09742
70820,0.24,30.35245,-91.13416
70810,0.24,30.35245,-91.09952
70810,0.88,30.35245,-91.06936
70817,0.19,30.35245,-90.98768
70810,0.29,30.35245,-91.06167
70810,0.26,30.35245,-91.12012
70817,0.18,30.35246,-90.98469
70810,1.32,30.35246,-91.06988
70810,0.02,30.35246,-91.04992
70810,0.28,30.35246,-91.06287
70817,0.23,30.35246,-90.99472
70817,0.09,30.35246,-90.99146
70817,0.22,30.35246,-90.98334
70817,0.23,30.35247,-90.98121
70810,0.2,30.35247,-91.11956
70817,0.27,30.35247,-90.9939
70810,0.31,30.35247,-91.09845
70810,0.17,30.35247,-91.12804
70820,0.22,30.35247,-91.13253
70810,0.13,30.35247,-91.12386
70817,0.84,30.35248,-90.9641
70820,0.18,30.35248,-91.13166
70810,0.38,30.35248,-91.04054
70810,0.37,30.35248,-91.07639
70810,0.23,30.35248,-91.09665
70817,0.21,30.35248,-90.90175
70817,0.19,30.35249,-90.98832
70810,0.31,30.35249,-91.04543
70817,0.17,30.35249,-90.9875
70810,4.2,30.35249,-91.08332
70810,0.23,30.35249,-91.09929
70817,0.15,30.3525,-90.99554
70820,0.2,30.3525,-91.13097
70810,0.08,30.3525,-91.11881
70817,0.69,30.3525,-90.9242
70810,0.12,30.3525,-91.12485
70810,0.18,30.3525,-91.04837
70810,0.07,30.35251,-91.11795
70810,0.19,30.35251,-91.12206
70810,0.43,30.35251,-91.06564
70810,0.23,30.35251,-91.07962
70810,0.3,30.35251,-91.09139
70817,0.15,30.35252,-90.99639
70817,0.16,30.35252,-90.98734
70810,0.24,30.35252,-91.07859
70810,0.2,30.35252,-91.12318
70810,0.24,30.35252,-91.12944
70820,0.18,30.35252,-91.13429
70810,0.13,30.35253,-91.12398
70810,0.26,30.35253,-91.12713
70820,22.45,30.35253,-91.20698
70810,0.07,30.35253,-91.11799
70817,0.18,30.35254,-90.98852
70810,0.21,30.35254,-91.12031
70810,0.26,30.35254,-91.09872
70810,0.08,30.35254,-91.11889
70810,0.24,30.35254,-91.07906
70810,0.24,30.35254,-91.099
70810,2.26,30.35254,-91.08758
70817,0.09,30.35254,-90.99061
70817,118.27,30.35254,-91.00888
70810,0.34,30.35255,-91.06487
70817,0.09,30.35255,-90.99153
70810,0.22,30.35255,-91.1215
70820,0.18,30.35255,-91.13434
70810,1.41,30.35255,-91.05081
70817,0.15,30.35256,-90.9954
70810,0.14,30.35256,-91.12496
70817,0.22,30.35256,-90.99335
70810,0.19,30.35256,-91.12784
70810,0.43,30.35256,-91.04684
70820,0.19,30.35256,-91.13153
70810,0.26,30.35257,-91.0926
70817,0.21,30.35257,-90.9871
70810,0.24,30.35257,-91.08018
70810,0.19,30.35257,-91.12863
70817,0.23,30.35257,-90.99454
70817,0.06,30.35257,-90.99112
70810,0.07,30.35257,-91.11808
70810,0.41,30.35257,-91.09776
70810,0.07,30.35258,-91.11898
70817,0.21,30.35258,-90.98515
70817,0.27,30.35258,-90.98315
70817,0.31,30.35258,-91.00168
70810,2.41,30.35258,-91.08832
70820,0.22,30.35259,-91.13351
70820,0.22,30.35259,-91.13351
70820,0.22,30.35259,-91.13351
70810,2.3,30.35259,-91.11666
70810,0.19,30.35259,-91.1222
70810,1.14,30.35259,-91.12591
70817,0.15,30.35259,-90.99625
70817,0.17,30.35259,-90.98869
70817,4.95,30.35259,-90.91301
70820,0.22,30.3526,-91.13082
70810,0.13,30.3526,-91.12407
70817,6.05,30.35261,-90.939
70820,0.18,30.35261,-91.13446
70810,0.26,30.35261,-91.09285
70810,0.2,30.35261,-91.11948
70810,3.11,30.35261,-91.02555
70820,0.18,30.35262,-91.1345
70810,0.18,30.35262,-91.04847
70817,1.37,30.35262,-90.91415
70810,0.29,30.35262,-91.06337
70810,0.12,30.35262,-91.1191
70817,0.25,30.35262,-90.98691
70817,0.17,30.35262,-90.98887
70810,0.26,30.35262,-91.12926
70817,0.21,30.35262,-90.90188
70810,0.12,30.35263,-91.12506
70810,0.24,30.35263,-91.12049
70817,0.22,30.35263,-90.90115
70810,0.19,30.35264,-91.11821
70810,0.31,30.35264,-91.04569
70817,0.53,30.35264,-90.92337
70810,1.76,30.35264,-91.06694
70817,1.17,30.35264,-90.99134
70817,0.18,30.35265,-90.99692
70817,0.27,30.35265,-90.98127
70810,0.23,30.35265,-91.12168
70810,0.34,30.35265,-91.07693
70810,0.02,30.35265,-91.09752
70817,4.76,30.35266,-90.91349
70817,0.08,30.35266,-90.99171
70817,1.15,30.35266,-90.96785
70810,0.13,30.35266,-91.12418
70810,0.23,30.35266,-91.0965
70817,0.07,30.35266,-90.99092
70810,0.18,30.35266,-91.12843
70810,0.11,30.35266,-91.11755
70810,1.14,30.35266,-91.12603
70817,3.38,30.35267,-91.00309
